guide_id,tag_id
14047,4441
14048,5111
14048,5112
14048,5113
14048,4441
14048,679
14049,4441
14050,4441
14050,2237
14050,5119
14050,5120
14050,5121
14050,5122
14050,5123
14050,381
14051,4441
14052,4441
14053,4441
14054,4441
14055,4441
14056,4441
14057,4441
14058,4441
14059,4441
14060,4441
14061,4441
14062,4441
14088,7
14089,4441
14090,4441
14091,5140
14091,5141
14091,5142
14091,5143
14091,4441
14091,5145
14091,5146
14091,5147
14092,4441
14093,4441
14094,4441
14095,4441
14096,4441
14097,4441
14098,4441
14099,4441
14100,4441
14102,4441
14103,4441
14105,4441
14106,5160
14106,4441
14106,7
14107,4441
14108,4441
14113,7
14114,7
14118,7
14119,4441
14120,4441
14122,4441
14123,4441
14124,5172
14124,1528
14124,4441
14124,5175
14124,5176
14125,4441
14126,5178
14126,5179
14126,4441
14126,262
14126,5182
14126,5183
14127,4441
14128,4441
14129,4441
14130,4441
14132,4441
14133,4441
14134,4441
14135,4441
14142,4441
14144,1
14144,5194
14144,678
14144,697
14147,2066
14147,4
14153,7
14158,4441
14158,2237
14163,7
14165,7
14171,5204
14171,5205
14173,4441
14178,5207
14178,4441
14178,5209
14185,19
14192,19
14194,7
14199,4441
14201,4441
14206,4441
14206,19
14208,3094
14211,4441
14212,7
14215,5220
14215,5221
14215,5222
14215,5205
14215,2705
14224,19
14229,7
14234,4441
14239,19
14241,4441
14243,4441
14244,5231
14244,5232
14244,3723
14244,5234
14244,838
14244,2315
14244,3132
14244,4946
14244,3749
14244,312
14244,2318
14244,336
14244,166
14244,5244
14244,4378
14244,3134
14244,2
14244,3324
14244,262
14244,347
14244,256
14244,2054
14244,5253
14244,504
14244,162
14244,4
14244,3140
14244,4579
14244,3732
14244,1470
14244,3342
14244,350
14244,4297
14244,1704
14245,4441
14251,5266
14251,5267
14251,2021
14251,4688
14251,4703
14251,4764
14251,1761
14251,1579
14251,4690
14251,5275
14251,3244
14251,5277
14257,3520
14257,2054
14257,3421
14271,7
14288,1206
14288,5283
14288,3269
14289,1304
14289,1308
14289,108
14289,805
14289,1309
14289,1310
14289,5291
14289,812
14289,1312
14289,3063
14289,1314
14303,5
14304,5
14308,5
14309,7
14311,7
14317,1841
14317,108
14317,5303
14317,4625
14317,4628
14317,2902
14317,812
14325,2032
14335,5309
14337,7
14339,1304
14339,838
14339,1306
14339,5314
14339,3987
14339,1310
14339,2902
14339,812
14339,1312
14339,307
14339,2379
14346,7
14347,7
14378,1293
14378,5325
14378,5326
14378,5327
14378,3346
14378,3347
14379,5330
14379,5331
14379,5332
14380,805
14380,5334
14380,5335
14380,5336
14380,5337
14380,5338
14380,5339
14380,307
14383,5341
14383,1523
14383,5343
14385,7
14386,1304
14386,5346
14386,1306
14386,1307
14386,1308
14386,108
14386,805
14386,1309
14386,1312
14386,307
14386,3063
14386,1314
14388,7
14394,23
14394,5359
14394,812
14394,1292
14394,1293
14401,7
14404,7
14410,7
14416,23
14416,5367
14416,5368
14416,5369
14416,5370
14427,7
14434,7
14436,7
14440,617
14443,7
14447,7
14448,5377
14448,5378
14448,5379
14448,5380
14448,2924
14448,2884
14448,5383
14448,5384
14448,7
14448,5386
14448,10
14448,5388
14448,5389
14448,5390
14448,5391
14448,5392
14448,5393
14448,5394
14448,3361
14448,5396
14448,5397
14449,505
14449,838
14449,2396
14449,507
14449,2538
14449,256
14449,2400
14449,812
14449,1312
14452,7
14474,7
14475,1103
14475,5410
14475,5411
14476,7
14477,5
14478,5
14480,5
14482,5416
14482,5417
14482,2782
14482,3426
14482,5420
14482,7
14482,5422
14482,911
14482,10
14482,2934
14483,1304
14483,838
14483,1306
14483,1308
14483,805
14483,1309
14483,237
14483,2902
14483,812
14483,4
14483,1313
14483,1314
14485,1304
14485,838
14485,1306
14485,1308
14485,805
14485,5443
14485,1309
14485,1579
14485,237
14485,3060
14485,812
14485,1312
14485,1313
14485,1314
14489,7
14492,7
14498,4
14498,5455
14498,5456
14498,5457
14506,5458
14506,3054
14506,5460
14506,1206
14506,5283
14506,812
14506,1312
14506,3269
14506,2865
14506,5467
14507,23
14507,5370
14508,7
14510,4686
14510,5007
14510,4687
14510,4688
14510,5475
14510,5476
14510,5477
14510,5478
14510,5479
14510,4690
14510,1181
14572,7
14588,19
14596,7
14604,5485
14604,5486
14604,5487
14612,7
14653,7
14669,7
14675,2685
14675,5492
14675,3586
14675,3169
14675,5495
14675,2391
14675,2886
14675,2789
14675,10
14675,2919
14686,2687
14686,7
14686,4468
14686,10
14686,3393
14723,5
14729,7
14741,7
14765,5509
14765,4642
14765,1043
14765,381
14786,4441
14791,7
14793,4441
14805,7
14806,7
14810,7
14814,7
14819,7
14820,23
14820,7
14820,4
14820,1293
14832,7
14833,7
14843,4441
14844,4441
14846,4441
14847,4441
14848,4441
14849,4441
14850,4441
14851,4441
14852,4441
14853,4441
14854,2382
14854,224
14854,5539
14854,850
14855,4441
14856,5542
14856,5543
14856,5544
14856,5545
14856,5546
14856,4441
14856,5548
14856,5549
14856,5550
14856,4254
14857,4441
14858,4441
14859,4441
14861,4441
14862,4441
14862,5557
14862,5558
14862,5559
14862,5560
14863,4441
14864,4441
14865,4441
14867,4441
14869,5565
14869,5566
14869,5567
14869,4441
14869,5569
14869,5339
14869,5571
14870,4441
14871,4441
14873,4441
14874,4441
14876,4441
14877,4441
14877,7
14878,4441
14879,4441
14879,7
14880,4441
14881,4441
14881,7
14882,4441
14909,4441
14910,7
14925,5588
14925,5589
14925,3266
14925,5591
14925,5592
14925,2866
14932,7
14949,4441
14951,7
14971,7
14973,1304
14973,5599
14973,805
14973,5601
14973,1309
14973,237
14973,5604
14973,3262
14973,5606
14973,3269
14973,1390
14973,5609
14975,5610
14975,5611
14975,2866
14975,5613
14977,7
14982,23
14982,5616
14982,368
14982,5618
14982,5619
14987,5588
14987,5589
14987,5622
14987,2866
14992,5588
14992,3632
14992,5589
14992,1390
14992,5467
14992,3813
14992,2866
14993,5588
14993,5589
14993,5633
14993,23
14993,5057
14993,716
15007,7
15035,5638
15035,7
15035,576
15035,5641
15039,7
15086,5643
15086,4686
15086,5645
15086,4763
15086,5647
15086,4690
15086,1181
15086,3244
15086,5014
15086,5652
15086,5653
15086,5654
15097,4441
15098,5656
15098,717
15098,5658
15098,812
15099,19
15101,5658
15101,3236
15101,304
15107,2878
15107,2782
15107,2809
15107,5667
15107,7
15107,5669
15107,2889
15107,10
15107,5672
15108,7
15116,5674
15116,1523
15116,2658
15116,3236
15120,7
15123,7
15126,7
15130,7
15133,7
15134,4441
15136,2032
